Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
SP2,25/09/16,Mirandes,Tenerife,3,2,H,2
SP2,25/09/16,Numancia,Zaragoza,2,1,H,1
SP2,25/09/16,Reus Deportiu,Vallecano,1,1,D,1
SP2,01/10/16,Alcorcon,Elche,1,0,H,0
SP2,01/10/16,Gimnastic,Sevilla B,1,1,D,1
SP2,01/10/16,Huesca,Almeria,2,0,H,1
SP2,01/10/16,Lugo,Mallorca,3,1,H,2
SP2,01/10/16,Zaragoza,Cordoba,1,1,D,1
SP2,02/10/16,Girona,Reus Deportiu,1,0,H,0
SP2,02/10/16,Levante,Valladolid,3,2,H,1
SP2,02/10/16,Oviedo,Numancia,2,2,D,1
SP2,02/10/16,Tenerife,Getafe,0,0,D,0
SP2,02/10/16,UCAM Murcia,Mirandes,2,2,D,1
SP2,02/10/16,Vallecano,Cadiz,3,0,H,1
SP2,08/10/16,Elche,Gimnastic,4,4,D,2
SP2,08/10/16,Getafe,UCAM Murcia,2,0,H,0
SP2,08/10/16,Numancia,Cordoba,1,1,D,1
SP2,08/10/16,Reus Deportiu,Tenerife,0,0,D,0
SP2,08/10/16,Sevilla B,Zaragoza,2,1,H,0
SP2,08/10/16,Valladolid,Alcorcon,2,0,H,2
SP2,09/10/16,Almeria,Levante,2,2,D,1
SP2,09/10/16,Cadiz,Girona,0,0,D,0
SP2,09/10/16,Mallorca,Huesca,3,0,H,2
SP2,09/10/16,Mirandes,Lugo,2,2,D,0
SP2,09/10/16,Oviedo,Vallecano,2,0,H,1
SP2,15/10/16,Alcorcon,Almeria,0,0,D,0
SP2,15/10/16,Girona,Oviedo,0,0,D,0
SP2,15/10/16,Huesca,Mirandes,3,0,H,1
SP2,15/10/16,Levante,Mallorca,2,1,H,1
SP2,15/10/16,Lugo,Getafe,0,1,A,0
SP2,16/10/16,Cordoba,Sevilla B,0,1,A,0
SP2,16/10/16,Gimnastic,Valladolid,1,2,A,1
SP2,16/10/16,Tenerife,Cadiz,1,1,D,0
SP2,16/10/16,UCAM Murcia,Reus Deportiu,0,2,A,0
SP2,16/10/16,Vallecano,Numancia,3,3,D,1
SP2,16/10/16,Zaragoza,Elche,1,3,A,0
SP2,22/10/16,Elche,Cordoba,1,1,D,1
SP2,22/10/16,Getafe,Huesca,1,1,D,0
SP2,22/10/16,Numancia,Sevilla B,1,2,A,1
SP2,22/10/16,Reus Deportiu,Lugo,2,1,H,2
SP2,22/10/16,Vallecano,Girona,1,0,H,0
SP2,23/10/16,Almeria,Gimnastic,3,0,H,1
SP2,23/10/16,Cadiz,UCAM Murcia,2,2,D,2
SP2,23/10/16,Mallorca,Alcorcon,1,0,H,0
SP2,23/10/16,Mirandes,Levante,0,3,A,0
SP2,23/10/16,Oviedo,Tenerife,2,0,H,1
SP2,23/10/16,Valladolid,Zaragoza,0,0,D,0
SP2,29/10/16,Cordoba,Valladolid,1,1,D,1
SP2,29/10/16,Huesca,Reus Deportiu,2,1,H,0
SP2,29/10/16,Tenerife,Vallecano,3,2,H,2
SP2,29/10/16,Zaragoza,Almeria,2,1,H,1
SP2,30/10/16,Alcorcon,Mirandes,1,0,H,0
SP2,30/10/16,Gimnastic,Mallorca,2,2,D,1
SP2,30/10/16,Girona,Numancia,3,0,H,3
SP2,30/10/16,Levante,Getafe,1,1,D,1
SP2,30/10/16,Lugo,Cadiz,0,1,A,0
SP2,30/10/16,Sevilla B,Elche,2,0,H,0
SP2,30/10/16,UCAM Murcia,Oviedo,0,1,A,0
SP2,05/11/16,Cadiz,Huesca,1,0,H,0
SP2,05/11/16,Girona,Tenerife,1,1,D,1
SP2,05/11/16,Mallorca,Zaragoza,2,2,D,0
SP2,05/11/16,Valladolid,Sevilla B,2,0,H,0
SP2,05/11/16,Vallecano,UCAM Murcia,0,1,A,0
SP2,06/11/16,Almeria,Cordoba,3,1,H,3
SP2,06/11/16,Getafe,Alcorcon,1,0,H,0
SP2,06/11/16,Mirandes,Gimnastic,0,1,A,0
SP2,06/11/16,Numancia,Elche,2,2,D,2
SP2,06/11/16,Oviedo,Lugo,1,1,D,0
SP2,06/11/16,Reus Deportiu,Levante,0,1,A,0
SP2,11/11/16,Cordoba,Mallorca,0,2,A,0
SP2,12/11/16,Alcorcon,Reus Deportiu,1,0,H,0
SP2,12/11/16,Elche,Valladolid,2,0,H,1
SP2,12/11/16,Gimnastic,Getafe,1,0,H,1
SP2,12/11/16,Huesca,Oviedo,4,0,H,3
SP2,12/11/16,Levante,Cadiz,0,0,D,0
SP2,12/11/16,Tenerife,Numancia,1,1,D,1
SP2,13/11/16,Lugo,Vallecano,1,0,H,1
SP2,13/11/16,Sevilla B,Almeria,1,0,H,1
SP2,13/11/16,UCAM Murcia,Girona,0,1,A,0
SP2,13/11/16,Zaragoza,Mirandes,2,0,H,2
SP2,18/11/16,Almeria,Elche,2,1,H,1
SP2,19/11/16,Girona,Lugo,3,1,H,2
SP2,19/11/16,Mallorca,Sevilla B,2,2,D,0
SP2,19/11/16,Numancia,Valladolid,2,1,H,1
SP2,19/11/16,Oviedo,Levante,2,0,H,0
SP2,20/11/16,Cadiz,Alcorcon,4,1,H,0
SP2,20/11/16,Getafe,Zaragoza,1,0,H,0
SP2,20/11/16,Mirandes,Cordoba,1,1,D,1
SP2,20/11/16,Reus Deportiu,Gimnastic,1,0,H,0
SP2,20/11/16,Tenerife,UCAM Murcia,2,1,H,2
SP2,20/11/16,Vallecano,Huesca,2,2,D,1
SP2,25/11/16,Gimnastic,Cadiz,1,0,H,0
SP2,26/11/16,Alcorcon,Oviedo,5,1,H,2
SP2,26/11/16,Lugo,Tenerife,1,3,A,1
SP2,26/11/16,UCAM Murcia,Numancia,3,2,H,0
SP2,26/11/16,Valladolid,Almeria,0,0,D,0
SP2,26/11/16,Zaragoza,Reus Deportiu,2,2,D,1
SP2,27/11/16,Cordoba,Getafe,1,3,A,0
SP2,27/11/16,Elche,Mallorca,1,0,H,0
SP2,27/11/16,Huesca,Girona,1,2,A,1
SP2,27/11/16,Sevilla B,Mirandes,1,0,H,1
SP2,02/12/16,Getafe,Sevilla B,2,0,H,1
SP2,03/12/16,Cadiz,Zaragoza,3,0,H,1
SP2,03/12/16,Mirandes,Elche,1,0,H,1
SP2,03/12/16,Numancia,Almeria,1,0,H,1
SP2,03/12/16,UCAM Murcia,Lugo,1,2,A,1
SP2,04/12/16,Girona,Levante,2,1,H,1
SP2,04/12/16,Mallorca,Valladolid,0,3,A,0
SP2,04/12/16,Oviedo,Gimnastic,1,0,H,1
SP2,04/12/16,Reus Deportiu,Cordoba,1,2,A,0
SP2,04/12/16,Tenerife,Huesca,1,1,D,1
SP2,04/12/16,Vallecano,Alcorcon,2,0,H,0
SP2,09/12/16,Sevilla B,Reus Deportiu,0,1,A,0
SP2,10/12/16,Elche,Getafe,2,2,D,0
SP2,10/12/16,Gimnastic,Vallecano,0,1,A,0
SP2,10/12/16,Huesca,UCAM Murcia,5,2,H,2
SP2,10/12/16,Levante,Tenerife,1,0,H,0
SP2,11/12/16,Alcorcon,Girona,2,1,H,2
SP2,11/12/16,Almeria,Mallorca,2,1,H,1
SP2,11/12/16,Cordoba,Cadiz,1,3,A,0
SP2,11/12/16,Lugo,Numancia,3,1,H,1
SP2,11/12/16,Valladolid,Mirandes,5,0,H,2
SP2,11/12/16,Zaragoza,Oviedo,2,1,H,1
SP2,14/12/16,Levante,Vallecano,1,0,H,1
SP2,16/12/16,Reus Deportiu,Elche,0,1,A,0
SP2,17/12/16,Getafe,Valladolid,3,1,H,0
SP2,17/12/16,Girona,Gimnastic,4,2,H,1
SP2,17/12/16,Lugo,Huesca,1,1,D,0
SP2,17/12/16,Oviedo,Cordoba,1,2,A,0
SP2,17/12/16,Tenerife,Alcorcon,2,0,H,1
SP2,18/12/16,Cadiz,Sevilla B,4,1,H,1
SP2,18/12/16,Mirandes,Almeria,2,1,H,0
SP2,18/12/16,Numancia,Mallorca,3,1,H,2
SP2,18/12/16,Vallecano,Zaragoza,1,2,A,0
SP2,06/01/17,Almeria,Getafe,0,1,A,0
SP2,06/01/17,Mallorca,Mirandes,2,0,H,0
SP2,06/01/17,Numancia,Huesca,0,0,D,0
SP2,06/01/17,Valladolid,Reus Deportiu,1,0,H,0
SP2,07/01/17,Cordoba,Vallecano,0,0,D,0
SP2,07/01/17,Levante,Lugo,1,0,H,0
SP2,08/01/17,Alcorcon,UCAM Murcia,0,0,D,0
SP2,08/01/17,Elche,Cadiz,2,3,A,1
SP2,08/01/17,Gimnastic,Tenerife,1,1,D,0
SP2,08/01/17,Sevilla B,Oviedo,5,3,H,3
SP2,08/01/17,Zaragoza,Girona,0,2,A,0
SP2,11/01/17,UCAM Murcia,Levante,0,2,A,0
SP2,13/01/17,Cadiz,Valladolid,0,1,A,0
SP2,14/01/17,Mirandes,Numancia,0,3,A,0
SP2,14/01/17,Oviedo,Elche,2,1,H,0
SP2,14/01/17,Tenerife,Zaragoza,1,0,H,0
SP2,14/01/17,UCAM Murcia,Gimnastic,1,1,D,0
SP2,14/01/17,Vallecano,Sevilla B,1,1,D,0
SP2,15/01/17,Getafe,Mallorca,1,1,D,0
SP2,15/01/17,Girona,Cordoba,2,0,H,1
SP2,15/01/17,Huesca,Levante,0,2,A,0
SP2,15/01/17,Lugo,Alcorcon,1,0,H,0
SP2,15/01/17,Reus Deportiu,Almeria,1,0,H,1
SP2,21/01/17,Huesca,Alcorcon,0,1,A,0
SP2,21/01/17,Lugo,Gimnastic,2,3,A,1
SP2,21/01/17,Oviedo,Valladolid,1,0,H,1
SP2,21/01/17,Tenerife,Cordoba,2,0,H,0
SP2,21/01/17,UCAM Murcia,Zaragoza,1,0,H,1
SP2,21/01/17,Vallecano,Elche,1,1,D,0
SP2,22/01/17,Cadiz,Almeria,1,0,H,0
SP2,22/01/17,Getafe,Mirandes,1,1,D,1
SP2,22/01/17,Girona,Sevilla B,2,0,H,0
SP2,22/01/17,Levante,Numancia,1,0,H,1
SP2,22/01/17,Reus Deportiu,Mallorca,1,1,D,0
SP2,27/01/17,Elche,Girona,1,0,H,0
SP2,28/01/17,Alcorcon,Levante,2,0,H,2
SP2,28/01/17,Gimnastic,Huesca,0,0,D,0
SP2,28/01/17,Mirandes,Reus Deportiu,1,1,D,1
SP2,28/01/17,Sevilla B,Tenerife,0,0,D,0
SP2,28/01/17,Valladolid,Vallecano,2,1,H,0
SP2,29/01/17,Almeria,Oviedo,3,0,H,0
SP2,29/01/17,Cordoba,UCAM Murcia,1,1,D,1
SP2,29/01/17,Mallorca,Cadiz,0,0,D,0
SP2,29/01/17,Numancia,Getafe,2,0,H,1
SP2,29/01/17,Zaragoza,Lugo,1,1,D,0
SP2,03/02/17,UCAM Murcia,Sevilla B,1,0,H,0
SP2,04/02/17,Alcorcon,Numancia,2,3,A,1
SP2,04/02/17,Cadiz,Mirandes,2,1,H,1
SP2,04/02/17,Huesca,Zaragoza,2,3,A,0
SP2,04/02/17,Lugo,Cordoba,1,0,H,1
SP2,04/02/17,Tenerife,Elche,2,0,H,1
SP2,05/02/17,Girona,Valladolid,2,1,H,1
SP2,05/02/17,Levante,Gimnastic,2,1,H,0
SP2,05/02/17,Oviedo,Mallorca,2,1,H,1
SP2,05/02/17,Reus Deportiu,Getafe,1,1,D,0
SP2,05/02/17,Vallecano,Almeria,1,0,H,1
SP2,10/02/17,Sevilla B,Lugo,1,1,D,0
SP2,11/02/17,Almeria,Girona,0,0,D,0
SP2,11/02/17,Getafe,Cadiz,3,2,H,2
SP2,11/02/17,Gimnastic,Alcorcon,1,1,D,1
SP2,11/02/17,Zaragoza,Levante,0,1,A,0
SP2,12/02/17,Cordoba,Huesca,0,2,A,0
SP2,12/02/17,Elche,UCAM Murcia,1,1,D,1
SP2,12/02/17,Mallorca,Vallecano,2,1,H,2
SP2,12/02/17,Mirandes,Oviedo,0,2,A,0
SP2,12/02/17,Numancia,Reus Deportiu,1,0,H,1
SP2,12/02/17,Valladolid,Tenerife,0,0,D,0
SP2,17/02/17,Lugo,Elche,1,2,A,1
SP2,18/02/17,Gimnastic,Numancia,2,0,H,0
SP2,18/02/17,Girona,Mallorca,1,0,H,0
SP2,18/02/17,Levante,Cordoba,3,1,H,1
SP2,18/02/17,Tenerife,Almeria,1,0,H,1
SP2,18/02/17,UCAM Murcia,Valladolid,1,3,A,0
SP2,19/02/17,Alcorcon,Zaragoza,1,1,D,0
SP2,19/02/17,Cadiz,Reus Deportiu,0,0,D,0
SP2,19/02/17,Huesca,Sevilla B,2,1,H,2
SP2,19/02/17,Oviedo,Getafe,2,1,H,1
SP2,19/02/17,Vallecano,Mirandes,1,2,A,0
SP2,24/02/17,Reus Deportiu,Oviedo,1,1,D,1
SP2,25/02/17,Cordoba,Alcorcon,1,0,H,0
SP2,25/02/17,Elche,Huesca,1,1,D,0
SP2,25/02/17,Getafe,Vallecano,1,0,H,0
SP2,25/02/17,Mallorca,Tenerife,1,4,A,1
SP2,25/02/17,Mirandes,Girona,0,2,A,0
SP2,26/02/17,Almeria,UCAM Murcia,2,3,A,1
SP2,26/02/17,Numancia,Cadiz,0,3,A,0
SP2,26/02/17,Sevilla B,Levante,1,1,D,0
SP2,26/02/17,Valladolid,Lugo,1,1,D,1
SP2,26/02/17,Zaragoza,Gimnastic,1,2,A,1
SP2,03/03/17,Tenerife,Mirandes,1,1,D,1
SP2,04/03/17,Alcorcon,Sevilla B,0,0,D,0
SP2,04/03/17,Girona,Getafe,5,1,H,3
SP2,04/03/17,Oviedo,Cadiz,2,1,H,1
SP2,04/03/17,Vallecano,Reus Deportiu,0,0,D,0
SP2,05/03/17,Gimnastic,Cordoba,2,1,H,1
SP2,05/03/17,Huesca,Valladolid,1,0,H,0
SP2,05/03/17,Levante,Elche,2,1,H,0
SP2,05/03/17,Lugo,Almeria,1,2,A,0
SP2,05/03/17,UCAM Murcia,Mallorca,1,1,D,0
SP2,05/03/17,Zaragoza,Numancia,3,0,H,2
SP2,10/03/17,Elche,Alcorcon,0,0,D,0
SP2,11/03/17,Cordoba,Zaragoza,2,1,H,0
SP2,11/03/17,Mallorca,Lugo,1,1,D,0
SP2,11/03/17,Mirandes,UCAM Murcia,1,1,D,0
SP2,11/03/17,Numancia,Oviedo,0,0,D,0
SP2,11/03/17,Valladolid,Levante,0,4,A,0
SP2,12/03/17,Almeria,Huesca,0,0,D,0
SP2,12/03/17,Cadiz,Vallecano,1,0,H,1
SP2,12/03/17,Getafe,Tenerife,2,2,D,1
SP2,12/03/17,Reus Deportiu,Girona,1,2,A,0
SP2,12/03/17,Sevilla B,Gimnastic,2,2,D,0
SP2,17/03/17,Gimnastic,Elche,1,3,A,0
SP2,18/03/17,Cordoba,Numancia,0,0,D,0
SP2,18/03/17,Huesca,Mallorca,2,1,H,0
SP2,18/03/17,Lugo,Mirandes,2,1,H,0
SP2,18/03/17,UCAM Murcia,Getafe,2,0,H,2
SP2,18/03/17,Zaragoza,Sevilla B,1,2,A,0
SP2,19/03/17,Alcorcon,Valladolid,1,2,A,1
SP2,19/03/17,Girona,Cadiz,1,2,A,0
SP2,19/03/17,Levante,Almeria,1,0,H,1
SP2,19/03/17,Tenerife,Reus Deportiu,0,1,A,0
SP2,19/03/17,Vallecano,Oviedo,2,0,H,1
SP2,25/03/17,Almeria,Alcorcon,3,1,H,1
SP2,25/03/17,Mallorca,Levante,1,1,D,0
SP2,25/03/17,Numancia,Vallecano,0,0,D,0
SP2,25/03/17,Oviedo,Girona,2,0,H,0
SP2,25/03/17,Valladolid,Gimnastic,1,2,A,0
SP2,26/03/17,Cadiz,Tenerife,0,1,A,0
SP2,26/03/17,Elche,Zaragoza,0,3,A,0
SP2,26/03/17,Getafe,Lugo,2,0,H,1
SP2,26/03/17,Mirandes,Huesca,1,3,A,1
SP2,26/03/17,Reus Deportiu,UCAM Murcia,0,0,D,0
SP2,26/03/17,Sevilla B,Cordoba,1,0,H,1
SP2,31/03/17,Alcorcon,Mallorca,1,0,H,0
SP2,01/04/17,Girona,Vallecano,1,3,A,1
SP2,01/04/17,Huesca,Getafe,0,0,D,0
SP2,01/04/17,Levante,Mirandes,2,1,H,1
SP2,01/04/17,UCAM Murcia,Cadiz,1,1,D,1
SP2,02/04/17,Cordoba,Elche,1,0,H,0
SP2,02/04/17,Gimnastic,Almeria,0,1,A,0
SP2,02/04/17,Lugo,Reus Deportiu,1,0,H,0
SP2,02/04/17,Tenerife,Oviedo,1,0,H,1
SP2,02/04/17,Zaragoza,Valladolid,1,1,D,1
SP2,03/04/17,Sevilla B,Numancia,1,1,D,1
SP2,07/04/17,Mirandes,Alcorcon,2,0,H,0
SP2,08/04/17,Cadiz,Lugo,1,1,D,1
SP2,08/04/17,Getafe,Levante,2,0,H,2
SP2,08/04/17,Mallorca,Gimnastic,0,0,D,0
SP2,08/04/17,Vallecano,Tenerife,1,1,D,1
SP2,09/04/17,Almeria,Zaragoza,2,2,D,2
SP2,09/04/17,Elche,Sevilla B,3,2,H,1
SP2,09/04/17,Numancia,Girona,0,2,A,0
SP2,09/04/17,Oviedo,UCAM Murcia,2,0,H,1
SP2,09/04/17,Reus Deportiu,Huesca,0,1,A,0
SP2,09/04/17,Valladolid,Cordoba,2,1,H,1
SP2,15/04/17,Elche,Numancia,1,3,A,0
SP2,15/04/17,Gimnastic,Mirandes,4,1,H,1
SP2,15/04/17,Huesca,Cadiz,1,1,D,0
SP2,15/04/17,Tenerife,Girona,3,3,D,1
SP2,16/04/17,Alcorcon,Getafe,0,3,A,0
SP2,16/04/17,Cordoba,Almeria,1,0,H,1
SP2,16/04/17,Lugo,Oviedo,2,1,H,1
SP2,16/04/17,Sevilla B,Valladolid,6,2,H,4
SP2,16/04/17,UCAM Murcia,Vallecano,0,1,A,0
SP2,16/04/17,Zaragoza,Mallorca,1,0,H,1
SP2,17/04/17,Levante,Reus Deportiu,0,0,D,0
SP2,21/04/17,Oviedo,Huesca,1,1,D,1
SP2,22/04/17,Cadiz,Levante,1,1,D,0
SP2,22/04/17,Getafe,Gimnastic,1,1,D,1
SP2,22/04/17,Girona,UCAM Murcia,1,2,A,1
SP2,22/04/17,Valladolid,Elche,2,1,H,1
SP2,22/04/17,Vallecano,Lugo,2,0,H,0
SP2,23/04/17,Almeria,Sevilla B,2,1,H,1
SP2,23/04/17,Mallorca,Cordoba,1,1,D,1
SP2,23/04/17,Mirandes,Zaragoza,0,1,A,0
SP2,23/04/17,Numancia,Tenerife,1,1,D,0
SP2,23/04/17,Reus Deportiu,Alcorcon,0,0,D,0
SP2,28/04/17,Elche,Almeria,2,3,A,0
SP2,29/04/17,Levante,Oviedo,1,0,H,0
SP2,29/04/17,UCAM Murcia,Tenerife,1,0,H,1
SP2,29/04/17,Valladolid,Numancia,1,1,D,0
SP2,29/04/17,Zaragoza,Getafe,1,2,A,1
SP2,30/04/17,Alcorcon,Cadiz,0,2,A,0
SP2,30/04/17,Cordoba,Mirandes,1,1,D,0
SP2,30/04/17,Lugo,Girona,1,2,A,0
SP2,30/04/17,Sevilla B,Mallorca,2,3,A,0
SP2,01/05/17,Gimnastic,Reus Deportiu,0,1,A,0
SP2,01/05/17,Huesca,Vallecano,2,0,H,0
SP2,05/05/17,Oviedo,Alcorcon,0,1,A,0
SP2,06/05/17,Girona,Huesca,3,1,H,2
SP2,06/05/17,Mallorca,Elche,1,0,H,0
SP2,06/05/17,Numancia,UCAM Murcia,1,0,H,1
SP2,06/05/17,Vallecano,Levante,2,1,H,1
SP2,07/05/17,Almeria,Valladolid,0,3,A,0
SP2,07/05/17,Cadiz,Gimnastic,0,0,D,0
SP2,07/05/17,Getafe,Cordoba,2,0,H,1
SP2,07/05/17,Mirandes,Sevilla B,0,1,A,0
SP2,07/05/17,Reus Deportiu,Zaragoza,1,0,H,1
SP2,07/05/17,Tenerife,Lugo,2,1,H,1
SP2,12/05/17,Sevilla B,Getafe,2,1,H,1
SP2,12/05/17,Zaragoza,Cadiz,1,1,D,1
SP2,13/05/17,Alcorcon,Vallecano,2,0,H,0
SP2,13/05/17,Almeria,Numancia,2,0,H,2
SP2,13/05/17,Cordoba,Reus Deportiu,1,0,H,0
SP2,13/05/17,Elche,Mirandes,0,1,A,0
SP2,13/05/17,Gimnastic,Oviedo,2,2,D,0
SP2,13/05/17,Huesca,Tenerife,2,2,D,0
SP2,13/05/17,Levante,Girona,2,1,H,1
SP2,13/05/17,Valladolid,Mallorca,2,1,H,1
SP2,14/05/17,Lugo,UCAM Murcia,0,0,D,0
SP2,19/05/17,Getafe,Elche,2,0,H,1
SP2,19/05/17,Vallecano,Gimnastic,2,0,H,0
SP2,20/05/17,Cadiz,Cordoba,1,1,D,0
SP2,20/05/17,Girona,Alcorcon,0,0,D,0
SP2,20/05/17,Mallorca,Almeria,1,0,H,1
SP2,20/05/17,Oviedo,Zaragoza,0,0,D,0
SP2,20/05/17,Reus Deportiu,Sevilla B,2,1,H,1
SP2,20/05/17,Tenerife,Levante,0,0,D,0
SP2,20/05/17,UCAM Murcia,Huesca,3,1,H,2
SP2,21/05/17,Mirandes,Valladolid,2,2,D,0
SP2,21/05/17,Numancia,Lugo,0,1,A,0
SP2,26/05/17,Levante,UCAM Murcia,3,1,H,1
SP2,27/05/17,Almeria,Mirandes,2,0,H,1
SP2,27/05/17,Huesca,Lugo,1,0,H,1
SP2,27/05/17,Sevilla B,Cadiz,3,3,D,2
SP2,27/05/17,Valladolid,Getafe,1,0,H,0
SP2,28/05/17,Alcorcon,Tenerife,1,3,A,0
SP2,28/05/17,Cordoba,Oviedo,4,2,H,3
SP2,28/05/17,Elche,Reus Deportiu,1,1,D,0
SP2,28/05/17,Gimnastic,Girona,3,1,H,0
SP2,28/05/17,Mallorca,Numancia,0,0,D,0
SP2,28/05/17,Zaragoza,Vallecano,1,1,D,1
SP2,02/06/17,Lugo,Levante,1,0,H,0
SP2,04/06/17,Cadiz,Elche,2,1,H,0
SP2,04/06/17,Getafe,Almeria,4,0,H,2
SP2,04/06/17,Girona,Zaragoza,0,0,D,0
SP2,04/06/17,Huesca,Numancia,0,0,D,0
SP2,04/06/17,Mirandes,Mallorca,2,2,D,2
SP2,04/06/17,Oviedo,Sevilla B,1,0,H,1
SP2,04/06/17,Reus Deportiu,Valladolid,2,0,H,2
SP2,04/06/17,Tenerife,Gimnastic,0,1,A,0
SP2,04/06/17,UCAM Murcia,Alcorcon,0,1,A,0
SP2,04/06/17,Vallecano,Cordoba,1,2,A,1
SP2,09/06/17,Sevilla B,Vallecano,1,2,A,0
SP2,10/06/17,Alcorcon,Lugo,3,0,H,1
SP2,10/06/17,Almeria,Reus Deportiu,1,0,H,1
SP2,10/06/17,Cordoba,Girona,2,1,H,0
SP2,10/06/17,Elche,Oviedo,0,2,A,0
SP2,10/06/17,Gimnastic,UCAM Murcia,1,0,H,0
SP2,10/06/17,Levante,Huesca,1,2,A,0
SP2,10/06/17,Mallorca,Getafe,3,3,D,1
SP2,10/06/17,Valladolid,Cadiz,1,0,H,0
SP2,10/06/17,Zaragoza,Tenerife,1,2,A,0
SP2,11/06/17,Numancia,Mirandes,0,2,A,0
